# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_5 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2)
4.423,0.031256,0
4.43,0.032977,0
4.439,0.039534,0
4.451,0.040044,0
4.457,0.038555,0
4.469,0.036977,0
4.48,0.043648,0
4.491,0.036894,0
4.502,0.034473,0
4.513,0.030779,0
4.524,0.032901,0
4.536,0.034026,0
4.547,0.035949,0
4.557,0.039398,0
4.564,0.041543,0
4.573,0.032244,0
4.585,0.031597,0
4.591,0.031964,0
4.602,0.031965,0
4.614,0.033373,0
4.625,0.03327,0
4.636,0.037685,0
4.647,0.032436,0
4.657,0.037634,0
4.664,0.042818,0
4.673,0.039871,0
4.679,0.031519,0
4.688,0.038941,0
4.694,0.039266,0
4.703,0.040162,0
4.709,0.032451,0
4.718,0.042971,0
4.723,0.04169,0
4.734,0.032185,0
4.745,0.031086,0
4.757,0.034682,0
4.764,0.045365,0
4.775,0.032375,0
4.781,0.035134,0
4.79,0.033628,0
4.797,0.034534,0
4.806,0.037303,0
4.818,0.037781,0
4.824,0.040203,0
4.836,0.03422,0
4.847,0.035515,0
4.858,0.039781,0
4.869,0.039934,0
4.881,0.042866,0
4.89,0.034104,0
4.897,0.039592,0
4.906,0.040464,0
4.918,0.034748,0
4.924,0.038447,0
4.936,0.032623,0
4.947,0.035566,0
4.958,0.040505,0
4.97,0.041657,0
4.981,0.040376,0
4.987,0.037329,0
4.997,0.038968,0
5.003,0.044472,0
5.013,0.033579,0
5.019,0.032128,0
5.03,0.030495,0
5.059,0.031048,0
5.065,0.039968,0
5.075,0.036722,0
5.082,0.036002,0
5.091,0.039609,0
5.098,0.033513,0
5.107,0.039369,0
5.113,0.040807,0
5.123,0.032944,0
5.129,0.032544,0
5.138,0.042482,0
5.144,0.041291,0
5.153,0.034754,0
5.182,0.035041,0
5.187,0.034908,0
5.199,0.043866,0
5.205,0.040357,0
5.215,0.037987,0
5.221,0.036159,0
5.231,0.036263,0
5.237,0.03611,0
5.247,0.041355,0
5.253,0.038782,0
5.263,0.034531,0
5.269,0.03469,0
5.279,0.035977,0
5.308,0.036459,0
5.314,0.042459,0
5.323,0.032786,0
5.329,0.033388,0
5.338,0.040374,0
5.344,0.041004,0
5.353,0.033817,0
5.358,0.031641,0
5.368,0.038885,0
5.374,0.040347,0
5.384,0.033388,0
5.39,0.032826,0
5.4,0.03616,0
5.406,0.03798,0
5.416,0.034919,0
5.422,0.038343,0
5.432,0.040609,0
5.438,0.034092,0
5.448,0.047273,0
5.454,0.042095,0
5.463,0.034469,0
5.469,0.034749,0
5.479,0.039278,0
5.485,0.041383,0
5.494,0.034054,0
5.501,0.03513,0
5.51,0.035297,0
5.516,0.036707,0
5.524,0.036059,0
5.53,0.035673,0
5.539,0.038462,0
5.546,0.040312,0
5.555,0.043123,0
5.561,0.037342,0
5.57,0.037377,0
5.576,0.041034,0
5.585,0.041727,0
5.59,0.036747,0
5.601,0.038318,0
5.612,0.035098,0
5.618,0.036609,0
5.627,0.046001,0
5.633,0.039429,0
5.642,0.035254,0
5.654,0.034297,0
5.66,0.036049,0
5.672,0.040557,0
5.678,0.036896,0
5.687,0.043561,0
5.693,0.039606,0
5.703,0.036132,0
5.709,0.036687,0
5.718,0.040705,0
5.724,0.050567,0
5.734,0.034424,0
5.74,0.033939,0
5.751,0.041521,0
5.757,0.035426,0
5.766,0.042275,0
5.772,0.035969,0
5.782,0.036302,0
5.788,0.035874,0
5.798,0.040329,0
5.804,0.04338,0
5.813,0.034258,0
5.819,0.034639,0
5.828,0.043928,0
5.834,0.040563,0
5.843,0.034034,0
5.85,0.034226,0
5.859,0.036666,0
5.871,0.044111,0
5.877,0.037095,0
5.889,0.0405,0
5.896,0.039772,0
5.905,0.037593,0
5.911,0.036654,0
5.919,0.035986,0
5.925,0.044972,0
5.935,0.034814,0
5.941,0.040474,0
5.951,0.039661,0
5.957,0.036811,0
5.966,0.043093,0
5.972,0.034121,0
5.982,0.036678,0
5.988,0.036122,0
5.998,0.039287,0
0.005,0.046403,0.052
0.013,0.042394,0.052
0.023,0.036507,0.052
0.035,0.031332,0.052
0.046,0.036206,0.052
0.052,0.098792,0.052
0.061,0.055088,0.052
0.067,0.076768,0.052
0.076,0.20113,0.052
0.082,0.19967,0.052
0.091,0.20228,0.052
0.097,0.25065,0.052
0.106,0.26923,0.052
0.121,0.27809,0.052
0.147,0.41063,0.052
0.153,0.46289,0.052
0.163,0.46108,0.052
0.169,0.46721,0.052
0.178,0.51083,0.052
0.184,0.51896,0.052
0.194,0.54951,0.052
0.2,0.59195,0.052
0.209,0.60209,0.052
0.215,0.67328,0.052
0.224,0.67261,0.052
0.23,0.7159,0.052
0.24,0.754,0.052
0.27,0.86984,0.052
0.275,0.9097,0.052
0.286,0.90101,0.052
0.292,0.95617,0.052
0.302,0.97042,0.052
0.308,0.98025,0.052
0.318,1.0255,0.052
0.324,1.0134,0.052
0.335,1.0385,0.052
0.346,1.0492,0.052
0.356,1.0804,0.052
0.371,1.077,0.052
0.397,1.1268,0.052
0.403,1.1075,0.052
0.413,1.1317,0.052
0.42,1.127,0.052
0.428,1.1261,0.052
0.439,1.1452,0.052
0.451,1.1189,0.052
0.457,1.1484,0.052
0.469,1.1225,0.052
0.48,1.1537,0.052
0.491,1.1314,0.052
0.503,1.1566,0.052
0.514,1.1471,0.052
0.524,1.1497,0.052
0.53,1.161,0.052
0.539,1.1711,0.052
0.546,1.1484,0.052
0.555,1.175,0.052
0.561,1.1628,0.052
0.569,1.1769,0.052
0.575,1.1922,0.052
0.585,1.1748,0.052
0.591,1.1901,0.052
0.601,1.1948,0.052
0.607,1.1762,0.052
0.617,1.197,0.052
0.623,1.1759,0.052
0.633,1.1823,0.052
0.639,1.1904,0.052
0.649,1.1746,0.052
0.655,1.2059,0.052
0.664,1.186,0.052
0.67,1.1916,0.052
0.68,1.2049,0.052
0.686,1.1761,0.052
0.696,1.1964,0.052
0.702,1.185,0.052
0.711,1.1861,0.052
0.717,1.212,0.052
0.726,1.1875,0.052
0.738,1.211,0.052
0.744,1.194,0.052
0.756,1.209,0.052
0.763,1.2095,0.052
0.771,1.2103,0.052
0.777,1.2209,0.052
0.786,1.2048,0.052
0.792,1.2225,0.052
0.802,1.2278,0.052
0.808,1.2094,0.052
0.818,1.224,0.052
0.824,1.2058,0.052
0.834,1.235,0.052
0.84,1.2218,0.052
0.849,1.2239,0.052
0.855,1.2376,0.052
0.865,1.2204,0.052
0.871,1.2328,0.052
0.88,1.2259,0.052
0.886,1.2145,0.052
0.896,1.2362,0.052
0.902,1.2227,0.052
0.911,1.2215,0.052
0.917,1.2452,0.052
0.925,1.2219,0.052
0.932,1.236,0.052
0.94,1.2387,0.052
0.947,1.2187,0.052
0.956,1.2486,0.052
0.964,1.2305,0.052
0.971,1.2328,0.052
0.983,1.2446,0.052
0.989,1.2335,0.052
0.999,1.2498,0.052
1.005,1.2258,0.052
1.015,1.2407,0.052
1.021,1.2317,0.052
1.031,1.2293,0.052
1.037,1.25,0.052
1.046,1.2261,0.052
1.052,1.2499,0.052
1.062,1.2466,0.052
1.068,1.2316,0.052
1.077,1.2541,0.052
1.083,1.2281,0.052
1.092,1.249,0.052
1.105,1.248,0.052
1.112,1.2491,0.052
1.123,1.25,0.052
1.13,1.2439,0.052
1.139,1.2614,0.052
1.146,1.2321,0.052
1.155,1.2601,0.052
1.161,1.2409,0.052
1.17,1.2379,0.052
1.175,1.2669,0.052
1.186,1.2478,0.052
1.215,1.2727,0.052
1.22,1.258,0.052
1.233,1.2568,0.052
1.24,1.2647,0.052
1.25,1.2678,0.052
1.256,1.279,0.052
1.267,1.2612,0.052
1.273,1.2773,0.052
1.284,1.2648,0.052
1.29,1.2653,0.052
1.301,1.2771,0.052
1.307,1.2524,0.052
1.317,1.2802,0.052
1.345,1.2494,0.052
1.351,1.2687,0.052
1.36,1.263,0.052
1.366,1.2554,0.052
1.376,1.2707,0.052
1.389,1.2498,0.052
1.402,1.2741,0.052
1.411,1.256,0.052
1.417,1.2728,0.052
1.426,1.2619,0.052
1.432,1.2762,0.052
1.442,1.2736,0.052
1.469,1.2649,0.052
1.474,1.2855,0.052
1.485,1.2779,0.052
1.495,1.2815,0.052
1.506,1.2727,0.052
1.517,1.2866,0.052
1.528,1.2705,0.052
1.539,1.2958,0.052
1.551,1.2682,0.052
1.563,1.2877,0.052
1.573,1.2765,0.052
1.58,1.2855,0.052
1.588,1.2671,0.052
1.594,1.2941,0.052
1.603,1.2805,0.052
1.609,1.2757,0.052
1.618,1.2914,0.052
1.624,1.2696,0.052
1.634,1.2749,0.052
1.64,1.2815,0.052
1.649,1.2646,0.052
1.655,1.2891,0.052
1.665,1.2782,0.052
1.672,1.2852,0.052
1.681,1.276,0.052
1.687,1.2671,0.052
1.696,1.2851,0.052
1.702,1.2738,0.052
1.712,1.2714,0.052
1.718,1.2897,0.052
1.727,1.2674,0.052
1.733,1.2945,0.052
1.741,1.284,0.052
1.748,1.2758,0.052
1.757,1.2933,0.052
1.764,1.2707,0.052
1.773,1.2864,0.052
1.785,1.2952,0.052
1.791,1.3038,0.052
1.803,1.3107,0.052
1.809,1.2963,0.052
1.818,1.3189,0.052
1.824,1.2982,0.052
1.834,1.3077,0.052
1.84,1.3087,0.052
1.849,1.2946,0.052
1.855,1.3217,0.052
1.865,1.3093,0.052
1.871,1.3157,0.052
1.88,1.3217,0.052
1.886,1.2925,0.052
1.896,1.3181,0.052
1.902,1.3011,0.052
1.911,1.3015,0.052
1.917,1.3173,0.052
1.926,1.3035,0.052
1.933,1.3157,0.052
1.941,1.3069,0.052
1.952,1.3034,0.052
1.958,1.3104,0.052
1.967,1.2974,0.052
1.973,1.3167,0.052
1.983,1.3144,0.052
1.989,1.3027,0.052
1.999,1.3174,0.052
2.005,1.2968,0.052
2.015,1.3106,0.052
2.021,1.2998,0.052
2.031,1.294,0.052
2.037,1.3176,0.052
2.046,1.3031,0.052
2.052,1.3115,0.052
2.061,1.3154,0.052
2.067,1.2962,0.052
2.077,1.3096,0.052
2.083,1.2935,0.052
2.092,1.2942,0.052
2.104,1.3142,0.052
2.11,1.3042,0.052
2.122,1.3193,0.052
2.129,1.3019,0.052
2.138,1.3186,0.052
2.144,1.2943,0.052
2.153,1.3026,0.052
2.159,1.3161,0.052
2.168,1.3016,0.052
2.173,1.3233,0.052
2.184,1.3006,0.052
2.19,1.3114,0.052
2.201,1.3258,0.052
2.207,1.3069,0.052
2.217,1.3276,0.052
2.223,1.3164,0.052
2.234,1.3193,0.052
2.24,1.3299,0.052
2.251,1.3212,0.052
2.257,1.3438,0.052
2.268,1.3259,0.052
2.299,1.3412,0.052
2.304,1.3208,0.052
2.315,1.3356,0.052
2.321,1.3331,0.052
2.331,1.3268,0.052
2.337,1.3435,0.052
2.347,1.3278,0.052
2.353,1.3423,0.052
2.363,1.3424,0.052
2.369,1.328,0.052
2.379,1.3437,0.052
2.385,1.3206,0.052
2.395,1.3448,0.052
2.424,1.3208,0.052
2.429,1.3255,0.052
2.44,1.3453,0.052
2.447,1.3205,0.052
2.456,1.3444,0.052
2.463,1.3245,0.052
2.472,1.3363,0.052
2.478,1.3389,0.052
2.487,1.3204,0.052
2.492,1.3339,0.052
2.503,1.3406,0.052
2.508,1.3232,0.052
2.518,1.3451,0.052
2.549,1.3259,0.052
2.554,1.3399,0.052
2.565,1.3339,0.052
2.575,1.3271,0.052
2.581,1.3213,0.052
2.591,1.3152,0.052
2.603,1.3395,0.052
2.609,1.3209,0.052
2.621,1.3419,0.052
2.633,1.3186,0.052
2.642,1.3423,0.052
2.649,1.3226,0.052
2.658,1.3388,0.052
2.67,1.3187,0.052
2.676,1.3435,0.052
2.688,1.3293,0.052
2.7,1.3464,0.052
2.709,1.3221,0.052
2.716,1.352,0.052
2.724,1.326,0.052
2.731,1.3388,0.052
2.74,1.3399,0.052
2.753,1.3347,0.052
2.759,1.3492,0.052
2.771,1.3341,0.052
2.777,1.3599,0.052
2.786,1.3456,0.052
2.792,1.3578,0.052
2.802,1.3549,0.052
2.808,1.3407,0.052
2.817,1.3628,0.052
2.823,1.3469,0.052
2.833,1.3408,0.052
2.839,1.359,0.052
2.849,1.3383,0.052
2.855,1.3629,0.052
2.864,1.3505,0.052
2.87,1.3494,0.052
2.879,1.3605,0.052
2.885,1.3397,0.052
2.894,1.3522,0.052
2.906,1.352,0.052
2.913,1.3607,0.052
2.924,1.3584,0.052
2.935,1.3477,0.052
2.946,1.3506,0.052
2.956,1.3581,0.052
2.963,1.3438,0.052
2.972,1.3577,0.052
2.978,1.3573,0.052
2.987,1.3408,0.052
2.993,1.3558,0.052
3.002,1.3557,0
3.008,1.3387,0
3.017,1.3634,0
3.023,1.3441,0
3.033,1.3399,0
3.039,1.3417,0
3.049,1.3222,0
3.055,1.3139,0
3.065,1.2588,0
3.071,1.129,0
3.081,1.0795,0
3.089,0.92555,0
3.097,0.83701,0
3.107,0.73792,0
3.113,0.64489,0
3.122,0.59522,0
3.128,0.50686,0
3.137,0.49739,0
3.143,0.43872,0
3.152,0.41818,0
3.158,0.45668,0
3.168,0.45235,0
3.174,0.47893,0
3.183,0.45754,0
3.189,0.34467,0
3.199,0.27456,0
3.205,0.24471,0
3.214,0.25843,0
3.22,0.20396,0
3.23,0.16517,0
3.236,0.13113,0
3.246,0.1014,0
3.252,0.077104,0
3.263,0.061516,0
3.269,0.056793,0
3.28,0.087014,0
3.286,0.018734,0
3.296,0.039175,0
3.302,0.030574,0
3.312,0.030787,0
3.318,0.035112,0
3.328,0.02758,0
3.334,0.044187,0
3.344,0.018559,0
3.375,0.067993,0
3.381,0.034953,0
3.39,0.037097,0
3.396,0.05617,0
3.406,0.028226,0
3.419,0.043373,0
3.425,0.022925,0
3.437,0.037682,0
3.443,0.026958,0
3.453,0.022572,0
3.465,0.045878,0
3.496,0.044694,0
3.501,0.020992,0
3.512,0.020969,0
3.518,0.036275,0
3.528,0.021021,0
3.534,0.045632,0
3.544,0.026544,0
3.55,0.025234,0
3.558,0.039589,0
3.564,0.026165,0
3.574,0.021016,0
3.585,0.025145,0
3.596,0.034548,0
3.623,0.023442,0
3.63,0.024658,0
3.638,0.038169,0
3.644,0.023492,0
3.654,0.024982,0
3.66,0.033943,0
3.669,0.023561,0
3.674,0.049138,0
3.684,0.028085,0
3.69,0.025238,0
3.701,0.042248,0
3.707,0.026869,0
3.716,0.041873,0
3.722,0.023228,0
3.732,0.023548,0
3.738,0.03924,0
3.748,0.023626,0
3.754,0.039944,0
3.763,0.023742,0
3.769,0.026208,0
3.779,0.042299,0
3.785,0.027578,0
3.794,0.032624,0
3.8,0.030128,0
3.809,0.027506,0
3.821,0.042263,0
3.827,0.030399,0
3.839,0.033202,0
3.846,0.029996,0
3.855,0.031603,0
3.861,0.027991,0
3.869,0.025185,0
3.875,0.045367,0
3.885,0.026556,0
3.891,0.026723,0
3.901,0.044012,0
3.907,0.027725,0
3.917,0.033726,0
3.923,0.024459,0
3.933,0.02621,0
3.939,0.038244,0
3.949,0.029926,0
3.955,0.040326,0
3.964,0.027633,0
3.971,0.025756,0
3.979,0.035018,0
3.99,0.032587,0
4.001,0.03821,0
4.014,0.030284,0
4.024,0.026301,0
4.037,0.029297,0
4.044,0.025432,0
4.056,0.026808,0
4.068,0.024421,0
4.079,0.045973,0
4.09,0.031687,0
4.102,0.038601,0
4.114,0.03055,0
4.124,0.031439,0
4.137,0.026193,0
4.144,0.029457,0
4.154,0.028352,0
4.166,0.032265,0
4.173,0.029869,0
4.185,0.032778,0
4.199,0.027009,0
4.205,0.035306,0
4.216,0.027453,0
4.228,0.028248,0
4.239,0.040449,0
4.251,0.039481,0
4.262,0.040027,0
4.268,0.027218,0
4.277,0.038158,0
4.283,0.026736,0
4.292,0.026111,0
4.304,0.033772,0
4.31,0.025967,0
4.322,0.040363,0
4.328,0.032658,0
4.338,0.040071,0
4.344,0.034008,0
4.354,0.026559,0
4.361,0.032514,0
4.369,0.027597,0
4.374,0.039024,0
4.385,0.030425,0
4.396,0.02948,0
4.402,0.028228,0
4.412,0.029266,0
4.426,0.032801,0
4.45,0.029949,0
4.455,0.039951,0
4.467,0.031777,0
4.473,0.031336,0
4.484,0.03758,0
4.49,0.02778,0
4.501,0.039561,0
4.507,0.034157,0
4.517,0.032435,0
4.523,0.031842,0
4.534,0.031178,0
4.54,0.0306,0
4.551,0.028982,0
4.579,0.035443,0
4.584,0.036195,0
4.597,0.028683,0
4.606,0.031043,0
4.613,0.034224,0
4.622,0.035235,0
4.629,0.033142,0
4.638,0.038462,0
4.644,0.030471,0
4.653,0.032654,0
4.658,0.031809,0
4.67,0.039547,0
4.68,0.039682,0
4.707,0.03676,0
4.713,0.032889,0
4.723,0.031938,0
4.735,0.033396,0
4.741,0.030455,0
4.753,0.036949,0
4.759,0.032361,0
4.768,0.041291,0
4.774,0.034857,0
4.784,0.035653,0
4.79,0.032717,0
4.8,0.040571,0
4.806,0.03801,0
4.816,0.029605,0
4.822,0.031891,0
4.832,0.03498,0
4.838,0.036212,0
4.847,0.030849,0
4.853,0.031286,0
4.862,0.033626,0
4.868,0.036792,0
4.877,0.04108,0
4.883,0.032842,0
4.891,0.03151,0
4.898,0.038215,0
4.907,0.035369,0
4.913,0.032012,0
4.922,0.032326,0
4.93,0.037109,0
4.937,0.041242,0
4.949,0.035833,0
4.955,0.039725,0
4.965,0.032168,0
4.971,0.032357,0
4.981,0.041606,0
4.987,0.039321,0
4.996,0.034837,0
5.003,0.032971,0
5.012,0.032885,0
5.018,0.034819,0
5.027,0.03103,0
5.033,0.031635,0
5.042,0.035146,0
5.055,0.034874,0
5.061,0.031134,0
5.073,0.04063,0
5.08,0.034562,0
5.089,0.043144,0
5.101,0.034291,0
5.107,0.036945,0
5.119,0.035232,0
5.125,0.041635,0
5.135,0.028497,0
5.141,0.030271,0
5.15,0.041347,0
5.156,0.042109,0
5.166,0.032572,0
5.172,0.031851,0
5.182,0.041161,0
5.188,0.034301,0
5.198,0.035443,0
5.204,0.034286,0
5.213,0.033846,0
5.219,0.035982,0
5.229,0.041237,0
5.235,0.042737,0
5.244,0.031259,0
5.256,0.033697,0
5.263,0.035568,0
5.275,0.033448,0
5.282,0.03163,0
5.291,0.043427,0
5.303,0.039051,0
5.31,0.032176,0
5.321,0.040789,0
5.333,0.040014,0
5.342,0.032512,0
5.349,0.038965,0
5.358,0.041194,0
5.37,0.04553,0
5.376,0.041685,0
5.388,0.032575,0
5.4,0.034575,0
5.409,0.041679,0
5.425,0.036173,0
5.438,0.03382,0
5.445,0.03762,0
5.456,0.030745,0
5.468,0.038074,0
5.479,0.032142,0
5.485,0.038775,0
5.494,0.032198,0
5.5,0.033876,0
5.51,0.045074,0
5.538,0.034465,0
5.544,0.035306,0
5.554,0.033377,0
5.56,0.033434,0
5.57,0.041472,0
5.576,0.039057,0
5.585,0.043097,0
5.59,0.031811,0
5.601,0.043568,0
5.611,0.039483,0
5.617,0.036525,0
5.627,0.036394,0
5.657,0.03807,0
5.663,0.037927,0
5.672,0.036554,0
5.679,0.033924,0
5.688,0.043864,0
5.694,0.034897,0
5.703,0.034463,0
5.709,0.03931,0
5.719,0.040962,0
5.725,0.041912,0
5.735,0.032253,0
5.74,0.032066,0
5.751,0.044373,0
5.78,0.034866,0
5.785,0.046291,0
5.795,0.033312,0
5.801,0.032159,0
5.809,0.04032,0
5.815,0.042214,0
5.824,0.035145,0
5.831,0.034417,0
5.84,0.038133,0
5.846,0.04551,0
5.854,0.03406,0
5.86,0.036281,0
5.869,0.048684,0
5.875,0.039426,0
5.885,0.033084,0
5.891,0.033514,0
5.9,0.039247,0
5.905,0.041526,0
5.916,0.035429,0
5.926,0.033708,0
5.932,0.032992,0
5.941,0.041829,0
5.948,0.043255,0
5.957,0.037282,0
5.963,0.035834,0
5.972,0.032894,0
5.98,0.040957,0
5.986,0.043381,0
5.998,0.032809,0
0.009,0.037274,0.053
0.021,0.042133,0.053
0.032,0.047288,0.053
0.042,0.037316,0.053
0.049,0.039594,0.053
0.058,0.039494,0.053
0.07,0.060621,0.053
0.076,0.081685,0.053
0.088,0.14636,0.053
0.1,0.1912,0.053
0.111,0.22061,0.053
0.117,0.28458,0.053
0.125,0.24994,0.053
0.131,0.28858,0.053
0.14,0.34274,0.053
0.146,0.38109,0.053
0.155,0.40506,0.053
0.161,0.40439,0.053
0.17,0.41619,0.053
0.176,0.48068,0.053
0.185,0.48844,0.053
0.191,0.5189,0.053
0.201,0.55602,0.053
0.207,0.57612,0.053
0.217,0.62213,0.053
0.223,0.64767,0.053
0.232,0.67072,0.053
0.238,0.74323,0.053
0.248,0.74375,0.053
0.254,0.80513,0.053
0.263,0.83083,0.053
0.269,0.86133,0.053
0.279,0.90778,0.053
0.285,0.93196,0.053
0.294,0.95955,0.053
0.301,1.0058,0.053
0.308,1.0072,0.053
0.319,1.0506,0.053
0.33,1.0666,0.053
0.341,1.1314,0.053
0.352,1.1369,0.053
0.363,1.1822,0.053
0.374,1.1856,0.053
0.385,1.2233,0.053
0.396,1.2274,0.053
0.407,1.2432,0.053
0.418,1.2651,0.053
0.43,1.2568,0.053
0.441,1.2866,0.053
0.454,1.2677,0.053
0.461,1.2968,0.053
0.472,1.2715,0.053
0.484,1.301,0.053
0.494,1.2859,0.053
0.5,1.2948,0.053
0.509,1.2844,0.053
0.516,1.3092,0.053
0.525,1.2952,0.053
0.532,1.3036,0.053
0.541,1.3078,0.053
0.547,1.2956,0.053
0.556,1.3136,0.053
0.562,1.3149,0.053
0.571,1.3061,0.053
0.602,1.3225,0.053
0.607,1.3111,0.053
0.618,1.3353,0.053
0.625,1.3152,0.053
0.635,1.334,0.053
0.641,1.3271,0.053
0.651,1.3128,0.053
0.656,1.3352,0.053
0.668,1.3241,0.053
0.678,1.3275,0.053
0.684,1.3171,0.053
0.694,1.3174,0.053
0.724,1.326,0.053
0.73,1.3283,0.053
0.739,1.3518,0.053
0.745,1.3349,0.053
0.754,1.3413,0.053
0.76,1.3529,0.053
0.77,1.3336,0.053
0.776,1.36,0.053
0.785,1.348,0.053
0.791,1.344,0.053
0.801,1.3622,0.053
0.806,1.3381,0.053
0.818,1.3451,0.053
0.846,1.3372,0.053
0.852,1.3504,0.053
0.861,1.3626,0.053
0.866,1.3413,0.053
0.876,1.3488,0.053
0.887,1.3541,0.053
0.898,1.3565,0.053
0.908,1.3491,0.053
0.915,1.3649,0.053
0.924,1.3482,0.053
0.936,1.3489,0.053
0.943,1.3546,0.053
0.954,1.3466,0.053
0.966,1.3616,0.053
0.975,1.3555,0.053
0.982,1.3569,0.053
0.991,1.3452,0.053
1.004,1.3737,0.053
1.009,1.3511,0.053
1.021,1.3805,0.053
1.028,1.3555,0.053
1.037,1.3775,0.053
1.043,1.369,0.053
1.052,1.3621,0.053
1.058,1.3923,0.053
1.068,1.3638,0.053
1.074,1.3821,0.053
1.083,1.3852,0.053
1.089,1.3692,0.053
1.099,1.3888,0.053
1.105,1.3664,0.053
1.115,1.3711,0.053
1.121,1.3802,0.053
1.131,1.3665,0.053
1.137,1.3901,0.053
1.147,1.3788,0.053
1.153,1.3833,0.053
1.162,1.3955,0.053
1.168,1.3651,0.053
1.177,1.3861,0.053
1.183,1.3732,0.053
1.192,1.3693,0.053
1.204,1.3912,0.053
1.211,1.3734,0.053
1.222,1.3902,0.053
1.234,1.3706,0.053
1.243,1.3896,0.053
1.249,1.369,0.053
1.258,1.388,0.053
1.265,1.3743,0.053
1.273,1.3896,0.053
1.279,1.3932,0.053
1.29,1.3741,0.053
1.301,1.3959,0.053
1.311,1.3734,0.053
1.317,1.4046,0.053
1.326,1.3892,0.053
1.332,1.3894,0.053
1.341,1.406,0.053
1.348,1.3817,0.053
1.357,1.4082,0.053
1.363,1.3927,0.053
1.372,1.3872,0.053
1.379,1.4138,0.053
1.387,1.3868,0.053
1.393,1.3974,0.053
1.402,1.4042,0.053
1.408,1.3849,0.053
1.418,1.4002,0.053
1.424,1.3896,0.053
1.434,1.3867,0.053
1.44,1.3992,0.053
1.449,1.3841,0.053
1.455,1.4055,0.053
1.465,1.4054,0.053
1.471,1.3922,0.053
1.481,1.4098,0.053
1.487,1.383,0.053
1.496,1.4072,0.053
1.502,1.3928,0.053
1.512,1.3864,0.053
1.518,1.4078,0.053
1.527,1.3887,0.053
1.533,1.3996,0.053
1.542,1.4049,0.053
1.555,1.3861,0.053
1.562,1.4008,0.053
1.574,1.3867,0.053
1.581,1.4057,0.053
1.59,1.3941,0.053
1.596,1.4139,0.053
1.605,1.405,0.053
1.611,1.3992,0.053
1.621,1.4168,0.053
1.633,1.3981,0.053
1.665,1.4058,0.053
1.671,1.4022,0.053
1.681,1.4267,0.053
1.687,1.4015,0.053
1.697,1.4147,0.053
1.703,1.4101,0.053
1.713,1.4048,0.053
1.719,1.427,0.053
1.729,1.4122,0.053
1.735,1.4243,0.053
1.745,1.4293,0.053
1.751,1.4124,0.053
1.761,1.4311,0.053
1.79,1.4116,0.053
1.796,1.4364,0.053
1.805,1.4242,0.053
1.812,1.4245,0.053
1.822,1.436,0.053
1.829,1.4146,0.053
1.838,1.4406,0.053
1.844,1.4236,0.053
1.853,1.4216,0.053
1.859,1.4356,0.053
1.869,1.4212,0.053
1.874,1.4341,0.053
1.886,1.4206,0.053
1.914,1.4332,0.053
1.92,1.4387,0.053
1.93,1.4193,0.053
1.936,1.4367,0.053
1.945,1.4218,0.053
1.951,1.4198,0.053
1.959,1.4435,0.053
1.966,1.4223,0.053
1.974,1.4276,0.053
1.981,1.4386,0.053
1.99,1.4156,0.053
2.002,1.4411,0.053
2.008,1.4198,0.053
2.02,1.4371,0.053
2.031,1.4215,0.053
2.042,1.4429,0.053
2.054,1.4203,0.053
2.065,1.4401,0.053
2.075,1.4243,0.053
2.082,1.436,0.053
2.091,1.4249,0.053
2.098,1.4444,0.053
2.107,1.4291,0.053
2.119,1.4394,0.053
2.125,1.4329,0.053
2.137,1.4334,0.053
2.149,1.4415,0.053
2.158,1.4478,0.053
2.165,1.4414,0.053
2.174,1.4536,0.053
2.187,1.4576,0.053
2.193,1.4504,0.053
2.205,1.4615,0.053
2.217,1.4412,0.053
2.226,1.452,0.053
2.233,1.446,0.053
2.242,1.4534,0.053
2.255,1.439,0.053
2.262,1.456,0.053
2.274,1.4422,0.053
2.285,1.4614,0.053
2.291,1.4402,0.053
2.3,1.4605,0.053
2.306,1.4392,0.053
2.316,1.4475,0.053
2.322,1.4548,0.053
2.332,1.4396,0.053
2.338,1.4651,0.053
2.348,1.4436,0.053
2.354,1.4565,0.053
2.364,1.4587,0.053
2.37,1.4465,0.053
2.379,1.4618,0.053
2.385,1.4451,0.053
2.395,1.4379,0.053
2.401,1.4559,0.053
2.41,1.4392,0.053
2.416,1.465,0.053
2.424,1.4599,0.053
2.431,1.4444,0.053
2.44,1.4639,0.053
2.446,1.4411,0.053
2.455,1.4445,0.053
2.461,1.4631,0.053
2.469,1.4407,0.053
2.475,1.4578,0.053
2.484,1.4603,0.053
2.49,1.4456,0.053
2.5,1.4645,0.053
2.506,1.4483,0.053
2.516,1.4599,0.053
2.522,1.4642,0.053
2.532,1.4513,0.053
2.538,1.4737,0.053
2.548,1.4608,0.053
2.554,1.4738,0.053
2.563,1.4753,0.053
2.569,1.4587,0.053
2.579,1.4796,0.053
2.585,1.4647,0.053
2.594,1.4653,0.053
2.6,1.4764,0.053
2.609,1.4649,0.053
2.615,1.4798,0.053
2.623,1.4656,0.053
2.63,1.4624,0.053
2.64,1.4866,0.053
2.646,1.4607,0.053
2.654,1.4774,0.053
2.66,1.4799,0.053
2.671,1.4607,0.053
2.682,1.4812,0.053
2.688,1.4612,0.053
