# Material: Ecoflex 30
# Mullin's Effect: Removed at 40KPa
# Test sample: 1 (8x8w7mm_7 chambers with extra wall length at one end to clamp the sample)
# Time (s), Force (N), Pressure (N/mm2) 
1.055,0.10706,0.036
1.066,0.12896,0.036
1.077,0.10182,0.036
1.083,0.13678,0.036
1.091,0.099089,0.036
1.097,0.11708,0.036
1.107,0.13963,0.036
1.136,0.11743,0.036
1.142,0.14519,0.036
1.151,0.13201,0.036
1.157,0.12821,0.036
1.167,0.14532,0.036
1.173,0.11886,0.036
1.183,0.14725,0.036
1.189,0.12892,0.036
1.198,0.1299,0.036
1.204,0.15348,0.036
1.214,0.1332,0.036
1.225,0.15081,0.036
1.252,0.12614,0.036
1.258,0.13719,0.036
1.267,0.15791,0.036
1.273,0.12367,0.036
1.282,0.14553,0.036
1.288,0.14045,0.036
1.299,0.12579,0.036
1.309,0.15486,0.036
1.32,0.13175,0.036
1.331,0.15572,0.036
1.341,0.13776,0.036
1.352,0.1462,0.036
1.363,0.13979,0.036
1.373,0.13248,0.036
1.379,0.15629,0.036
1.388,0.15619,0.036
1.394,0.12805,0.036
1.403,0.15116,0.036
1.409,0.13478,0.036
1.418,0.12896,0.036
1.424,0.15864,0.036
1.434,0.14008,0.036
1.44,0.1528,0.036
1.45,0.15685,0.036
1.456,0.13116,0.036
1.465,0.15986,0.036
1.471,0.13296,0.036
1.48,0.13519,0.036
1.486,0.15248,0.036
1.496,0.1278,0.036
1.502,0.1634,0.036
1.511,0.1355,0.036
1.517,0.14413,0.036
1.526,0.15227,0.036
1.532,0.12946,0.036
1.54,0.14468,0.036
1.546,0.15498,0.036
1.555,0.1324,0.036
1.562,0.16545,0.036
1.57,0.13804,0.036
1.576,0.13454,0.036
1.585,0.16456,0.036
1.591,0.13796,0.036
1.6,0.14602,0.036
1.606,0.15893,0.036
1.616,0.13521,0.036
1.622,0.16396,0.036
1.632,0.14737,0.036
1.638,0.14663,0.036
1.647,0.15717,0.036
1.653,0.13727,0.036
1.662,0.16569,0.036
1.668,0.15557,0.036
1.677,0.15044,0.036
1.683,0.17237,0.036
1.691,0.14788,0.036
1.698,0.15396,0.036
1.706,0.16851,0.036
1.712,0.13902,0.036
1.721,0.1575,0.036
1.727,0.15686,0.036
1.736,0.14607,0.036
1.742,0.17636,0.036
1.751,0.15878,0.036
1.757,0.15709,0.036
1.767,0.17641,0.036
1.773,0.14829,0.036
1.782,0.17223,0.036
1.788,0.16255,0.036
1.797,0.15033,0.036
1.803,0.18585,0.036
1.812,0.16044,0.036
1.818,0.16444,0.036
1.826,0.16397,0.036
1.832,0.14609,0.036
1.841,0.16126,0.036
1.847,0.16641,0.036
1.856,0.15295,0.036
1.862,0.18241,0.036
1.871,0.16649,0.036
1.877,0.16336,0.036
1.886,0.18059,0.036
1.892,0.15316,0.036
1.901,0.16609,0.036
1.907,0.17052,0.036
1.917,0.15517,0.036
1.923,0.17847,0.036
1.932,0.15294,0.036
1.938,0.16265,0.036
1.947,0.18211,0.036
1.953,0.15394,0.036
1.962,0.17444,0.036
1.968,0.16502,0.036
1.979,0.15777,0.036
1.989,0.17346,0.036
1.995,0.1592,0.036
2.004,0.18191,0.036
2.01,0.1647,0.036
2.019,0.16025,0.036
2.024,0.17926,0.036
2.034,0.1567,0.036
2.04,0.17822,0.036
2.071,0.16278,0.036
2.076,0.16771,0.036
2.086,0.1819,0.036
2.093,0.15735,0.036
2.102,0.18611,0.036
2.107,0.16939,0.036
2.117,0.15991,0.036
2.123,0.18626,0.036
2.133,0.16578,0.036
2.139,0.18374,0.036
2.149,0.18561,0.036
2.154,0.16292,0.036
2.165,0.19178,0.036
2.194,0.16803,0.036
2.2,0.18856,0.036
2.209,0.1755,0.036
2.216,0.17716,0.036
2.224,0.19373,0.036
2.231,0.16985,0.036
2.239,0.18924,0.036
2.245,0.18202,0.036
2.255,0.16974,0.036
2.266,0.19244,0.036
2.277,0.16993,0.036
2.288,0.1876,0.036
2.316,0.17262,0.036
2.322,0.19884,0.036
2.331,0.17018,0.036
2.337,0.18097,0.036
2.346,0.19404,0.036
2.352,0.16895,0.036
2.361,0.17975,0.036
2.367,0.18714,0.036
2.376,0.16967,0.036
2.382,0.19535,0.036
2.391,0.18759,0.036
2.398,0.1791,0.036
2.406,0.18798,0.036
2.413,0.17413,0.036
2.421,0.20086,0.036
2.427,0.18718,0.036
2.436,0.17041,0.036
2.442,0.19959,0.036
2.451,0.18424,0.036
2.457,0.18373,0.036
2.467,0.20313,0.036
2.473,0.17646,0.036
2.482,0.19517,0.036
2.488,0.18541,0.036
2.497,0.17374,0.036
2.503,0.19995,0.036
2.513,0.18096,0.036
2.519,0.19537,0.036
2.527,0.19658,0.036
2.533,0.17711,0.036
2.542,0.19444,0.036
2.549,0.18267,0.036
2.557,0.17821,0.036
2.564,0.20404,0.036
2.572,0.18416,0.036
2.579,0.19004,0.036
2.587,0.18845,0.036
2.593,0.17849,0.036
2.602,0.19834,0.036
2.608,0.19308,0.036
2.617,0.18046,0.036
2.623,0.20167,0.036
2.633,0.18425,0.036
2.639,0.20031,0.036
2.648,0.20389,0.036
2.654,0.18081,0.036
2.663,0.19357,0.036
2.669,0.18236,0.036
2.679,0.18294,0.036
2.685,0.19636,0.036
2.694,0.17975,0.036
2.7,0.19833,0.036
2.708,0.18987,0.036
2.715,0.1824,0.036
2.723,0.20586,0.036
2.729,0.18264,0.036
2.738,0.18165,0.036
2.744,0.20137,0.036
2.753,0.18755,0.036
2.759,0.19959,0.036
2.768,0.20256,0.036
2.774,0.17921,0.036
2.784,0.19896,0.036
2.79,0.18516,0.036
2.799,0.18252,0.036
2.805,0.19764,0.036
2.814,0.18098,0.036
2.82,0.20343,0.036
2.829,0.20126,0.036
2.835,0.18842,0.036
2.844,0.2063,0.036
2.85,0.18493,0.036
2.858,0.19634,0.036
2.864,0.20377,0.036
2.873,0.18879,0.036
2.879,0.19677,0.036
2.888,0.20299,0.036
2.894,0.18118,0.036
2.903,0.19992,0.036
2.909,0.18568,0.036
2.918,0.18798,0.036
2.924,0.20742,0.036
2.934,0.18671,0.036
2.94,0.2007,0.036
2.95,0.20403,0.036
2.956,0.19323,0.036
2.965,0.21294,0.036
2.971,0.19354,0.036
2.98,0.19487,0.036
2.986,0.21156,0.036
2.996,0.19693,0.036
3.002,0.21745,0
3.012,0.20723,0
3.018,0.2116,0
3.027,0.20761,0
3.033,0.18613,0
3.043,0.206,0
3.049,0.18159,0
3.057,0.16324,0
3.064,0.12171,0
3.072,0.04457,0
3.078,0.067793,0
3.088,0.070236,0
3.099,0.046937,0
3.11,0.061904,0
3.135,0.028314,0
3.14,0.049562,0
3.151,0.018253,0
3.157,0.031706,0
3.167,0.065052,0
3.173,0.029096,0
3.183,0.053526,0
3.189,0.019597,0
3.199,0.011199,0
3.205,0.040533,0
3.216,0.013316,0
3.227,0.057876,0
3.255,0.012333,0
3.261,0.053292,0
3.27,0.033096,0
3.276,0.015925,0
3.285,0.052708,0
3.291,0.008679,0
3.3,0.028401,0
3.306,0.039715,0
3.317,0.009017,0
3.327,0.05733,0
3.338,0.011608,0
3.35,0.028546,0
3.377,0.023717,0
3.383,0.049776,0
3.393,0.013447,0
3.399,0.036303,0
3.408,0.030264,0
3.42,0.009356,0
3.427,0.040697,0
3.438,0.011549,0
3.444,0.044657,0
3.453,0.014985,0
3.459,0.038735,0
3.468,0.038185,0
3.474,0.013157,0
3.484,0.055495,0
3.49,0.014047,0
3.499,0.019725,0
3.505,0.034469,0
3.515,0.009481,0
3.521,0.040727,0
3.53,0.016875,0
3.536,0.022357,0
3.545,0.048339,0
3.551,0.011381,0
3.56,0.04036,0
3.566,0.0368,0
3.574,0.010869,0
3.581,0.052923,0
3.589,0.020667,0
3.596,0.017946,0
3.605,0.0527,0
3.611,0.011403,0
3.619,0.030354,0
3.625,0.041136,0
3.634,0.008881,0
3.64,0.042316,0
3.649,0.04127,0
3.655,0.016114,0
3.664,0.055928,0
3.67,0.01897,0
3.679,0.011246,0
3.685,0.033407,0
3.694,0.01025,0
3.7,0.037606,0
3.709,0.047374,0
3.715,0.013431,0
3.724,0.058793,0
3.731,0.013126,0
3.739,0.038833,0
3.746,0.037751,0
3.754,0.009941,0
3.76,0.040424,0
3.769,0.043277,0
3.775,0.021501,0
3.784,0.055607,0
3.79,0.019404,0
3.799,0.0148,0
3.805,0.034394,0
3.815,0.012043,0
3.821,0.052967,0
3.829,0.030666,0
3.835,0.017248,0
3.844,0.056387,0
3.85,0.01545,0
3.859,0.015469,0
3.865,0.044843,0
3.874,0.010691,0
3.881,0.049967,0
3.889,0.019972,0
3.896,0.016571,0
3.904,0.049064,0
3.91,0.018137,0
3.919,0.016935,0
3.925,0.040533,0
3.934,0.013684,0
3.94,0.044926,0
3.95,0.036526,0
3.956,0.021972,0
3.965,0.05161,0
3.971,0.011931,0
3.98,0.02709,0
3.986,0.038403,0
3.995,0.012017,0
4.001,0.053771,0
4.01,0.033256,0
4.016,0.019805,0
4.024,0.043136,0
4.031,0.013336,0
4.039,0.040858,0
4.046,0.035194,0
4.054,0.015275,0
4.06,0.042106,0
4.069,0.045614,0
4.075,0.016839,0
4.084,0.059469,0
4.09,0.012895,0
4.1,0.016676,0
4.106,0.034205,0
4.115,0.015512,0
4.121,0.050265,0
4.131,0.033699,0
4.137,0.025845,0
4.147,0.052531,0
4.152,0.013329,0
4.163,0.05521,0
4.191,0.014448,0
4.198,0.03238,0
4.207,0.033518,0
4.214,0.012981,0
4.222,0.050469,0
4.229,0.020584,0
4.237,0.025913,0
4.243,0.054325,0
4.252,0.016897,0
4.257,0.030832,0
4.267,0.05378,0
4.273,0.015038,0
4.283,0.040667,0
4.312,0.013693,0
4.317,0.028656,0
4.328,0.04767,0
4.334,0.018994,0
4.342,0.05376,0
4.348,0.018387,0
4.357,0.014329,0
4.364,0.040573,0
4.372,0.013816,0
4.378,0.036402,0
4.387,0.046443,0
4.393,0.015059,0
4.402,0.041369,0
4.432,0.014337,0
4.438,0.034988,0
4.447,0.028822,0
4.453,0.013331,0
4.464,0.04006,0
4.47,0.013885,0
4.48,0.017823,0
4.492,0.034382,0
4.499,0.045393,0
4.51,0.042983,0
4.517,0.025343,0
4.526,0.043253,0
4.538,0.014699,0
4.545,0.04932,0
4.557,0.015502,0
4.57,0.055091,0
4.577,0.020117,0
4.587,0.052814,0
4.593,0.014847,0
4.603,0.04907,0
4.616,0.019161,0
4.622,0.051318,0
4.633,0.028962,0
4.644,0.041876,0
4.654,0.019476,0
4.666,0.041522,0
4.675,0.014906,0
4.682,0.051706,0
4.69,0.030824,0
4.696,0.021171,0
4.705,0.051799,0
4.712,0.015711,0
4.721,0.037303,0
4.727,0.027527,0
4.735,0.016071,0
4.741,0.053971,0
4.751,0.03038,0
4.757,0.03071,0
4.766,0.051079,0
4.772,0.015317,0
4.782,0.032643,0
4.788,0.017312,0
4.797,0.013758,0
4.803,0.053461,0
4.812,0.018476,0
4.818,0.03941,0
4.827,0.056127,0
4.833,0.014514,0
4.842,0.042427,0
4.854,0.016193,0
4.861,0.042825,0
4.872,0.025715,0
4.879,0.030685,0
4.887,0.037278,0
4.893,0.010989,0
4.902,0.039142,0
4.908,0.028759,0
4.917,0.014503,0
4.923,0.050394,0
4.933,0.021931,0
4.939,0.041639,0
4.949,0.042923,0
4.955,0.020715,0
4.964,0.05057,0
4.97,0.014356,0
4.979,0.018712,0
4.985,0.042058,0
4.995,0.013986,0
5.001,0.053364,0
5.01,0.031259,0
5.016,0.022091,0
5.025,0.053587,0
5.032,0.013654,0
5.041,0.048565,0
5.053,0.028647,0
5.059,0.042596,0
5.07,0.043377,0
5.082,0.018947,0
5.093,0.02007,0
5.104,0.041106,0
5.116,0.016375,0
5.125,0.053343,0
5.131,0.014113,0
5.14,0.031752,0
5.146,0.031059,0
5.156,0.014561,0
5.168,0.055384,0
5.174,0.011303,0
5.185,0.044766,0
5.197,0.015266,0
5.203,0.05128,0
5.213,0.018832,0
5.243,0.052798,0
5.249,0.019582,0
5.258,0.0197,0
5.265,0.05008,0
5.273,0.01499,0
5.279,0.034893,0
5.288,0.038535,0
5.294,0.019318,0
5.303,0.049442,0
5.309,0.021608,0
5.318,0.017786,0
5.323,0.044219,0
5.333,0.023232,0
5.362,0.048218,0
5.367,0.026147,0
5.377,0.014741,0
5.383,0.055483,0
5.393,0.016647,0
5.399,0.041569,0
5.407,0.020881,0
5.414,0.015693,0
5.423,0.040219,0
5.429,0.018349,0
5.438,0.021687,0
5.444,0.04717,0
5.453,0.015172,0
5.482,0.049013,0
5.488,0.028276,0
5.498,0.01294,0
5.504,0.04717,0
5.513,0.013566,0
5.519,0.038207,0
5.527,0.028534,0
5.533,0.013085,0
5.543,0.041396,0
5.549,0.018232,0
5.557,0.017086,0
5.564,0.04895,0
5.572,0.012742,0
5.578,0.03606,0
5.587,0.043475,0
5.593,0.01323,0
5.602,0.039111,0
5.608,0.019471,0
5.617,0.018197,0
5.623,0.054929,0
5.633,0.01945,0
5.639,0.040995,0
5.648,0.046474,0
5.654,0.014909,0
5.663,0.040598,0
5.669,0.020372,0
5.678,0.018963,0
5.684,0.053743,0
5.693,0.019259,0
5.699,0.04325,0
5.707,0.040873,0
5.714,0.015234,0
5.722,0.052225,0
5.728,0.023342,0
5.737,0.014784,0
5.743,0.051992,0
5.752,0.019245,0
5.757,0.036772,0
5.767,0.050463,0
5.773,0.012751,0
5.783,0.038882,0
5.789,0.016675,0
5.799,0.018435,0
5.805,0.048198,0
5.814,0.01553,0
5.82,0.052353,0
5.829,0.03729,0
5.835,0.014765,0
5.844,0.044855,0
5.85,0.016976,0
5.859,0.018036,0
5.865,0.047628,0
5.874,0.014011,0
5.881,0.047881,0
5.889,0.019013,0
5.895,0.013961,0
5.904,0.049893,0
5.91,0.017531,0
5.919,0.018851,0
5.925,0.040999,0
5.934,0.01522,0
5.94,0.045605,0
5.949,0.034344,0
5.955,0.017056,0
5.965,0.049392,0
5.971,0.013905,0
5.98,0.023405,0
5.986,0.035116,0
5.995,0.013928,0
0.001,0.052349,0.037
0.011,0.013479,0.037
0.017,0.032117,0.037
0.025,0.042715,0.037
0.032,0.014271,0.037
0.04,0.034787,0.037
0.046,0.03512,0.037
0.055,0.024707,0.037
0.061,0.10829,0.037
0.07,0.063699,0.037
0.076,0.10169,0.037
0.085,0.065494,0.037
0.091,0.087594,0.037
0.101,0.10875,0.037
0.107,0.064584,0.037
0.116,0.076404,0.037
0.122,0.10593,0.037
0.131,0.079767,0.037
0.137,0.061959,0.037
0.146,0.077394,0.037
0.152,0.076533,0.037
0.161,0.10196,0.037
0.167,0.087376,0.037
0.177,0.065278,0.037
0.183,0.10744,0.037
0.192,0.07493,0.037
0.198,0.11455,0.037
0.207,0.11679,0.037
0.214,0.079519,0.037
0.222,0.12459,0.037
0.228,0.099963,0.037
0.238,0.099728,0.037
0.249,0.11866,0.037
0.26,0.10505,0.037
0.271,0.10951,0.037
0.298,0.1404,0.037
0.303,0.14707,0.037
0.314,0.12311,0.037
0.32,0.15141,0.037
0.329,0.13952,0.037
0.335,0.12294,0.037
0.345,0.1563,0.037
0.351,0.12198,0.037
0.36,0.14173,0.037
0.366,0.13996,0.037
0.375,0.12443,0.037
0.381,0.15521,0.037
0.39,0.13964,0.037
0.416,0.143,0.037
0.421,0.16731,0.037
0.431,0.14468,0.037
0.437,0.15815,0.037
0.448,0.17413,0.037
0.458,0.15001,0.037
0.469,0.17111,0.037
0.481,0.15192,0.037
0.491,0.1627,0.037
0.497,0.16954,0.037
0.506,0.17904,0.037
0.532,0.16436,0.037
0.537,0.18109,0.037
0.547,0.18741,0.037
0.557,0.16946,0.037
0.569,0.19673,0.037
0.579,0.17258,0.037
0.59,0.19596,0.037
0.601,0.18324,0.037
0.612,0.18747,0.037
0.623,0.199,0.037
0.631,0.18709,0.037
0.637,0.19778,0.037
0.648,0.21123,0.037
0.66,0.19045,0.037
0.671,0.20521,0.037
0.683,0.20363,0.037
0.692,0.19413,0.037
0.698,0.21546,0.037
0.707,0.2154,0.037
0.714,0.19872,0.037
0.722,0.22873,0.037
0.729,0.20857,0.037
0.737,0.20795,0.037
0.743,0.22611,0.037
0.752,0.20437,0.037
0.758,0.21454,0.037
0.767,0.21323,0.037
0.773,0.19074,0.037
0.783,0.21249,0.037
0.789,0.1963,0.037
0.798,0.21279,0.037
0.804,0.21515,0.037
0.813,0.20185,0.037
0.819,0.21533,0.037
0.829,0.21784,0.037
0.835,0.20072,0.037
0.844,0.22662,0.037
0.85,0.19829,0.037
0.858,0.20216,0.037
0.865,0.21332,0.037
0.873,0.1997,0.037
0.879,0.2218,0.037
0.888,0.22275,0.037
0.894,0.20307,0.037
0.903,0.23487,0.037
0.909,0.21082,0.037
0.918,0.20607,0.037
0.924,0.23338,0.037
0.934,0.20763,0.037
0.94,0.23794,0.037
0.949,0.21541,0.037
0.955,0.21463,0.037
0.964,0.24453,0.037
0.97,0.21393,0.037
0.979,0.22311,0.037
0.985,0.24376,0.037
0.994,0.21579,0.037
1,0.24422,0.037
1.01,0.24038,0.037
1.016,0.23324,0.037
1.024,0.24646,0.037
1.031,0.22499,0.037
1.039,0.24535,0.037
1.045,0.25041,0.037
1.054,0.22553,0.037
1.06,0.25772,0.037
1.069,0.24561,0.037
1.075,0.23141,0.037
1.084,0.256,0.037
1.09,0.2259,0.037
1.099,0.23192,0.037
1.105,0.24645,0.037
1.115,0.22328,0.037
1.121,0.24635,0.037
1.129,0.23475,0.037
1.135,0.22695,0.037
1.144,0.24974,0.037
1.15,0.22337,0.037
1.16,0.23031,0.037
1.166,0.25201,0.037
1.175,0.23943,0.037
1.187,0.25882,0.037
1.193,0.24024,0.037
1.204,0.25409,0.037
1.21,0.22975,0.037
1.22,0.24056,0.037
1.231,0.24224,0.037
1.241,0.23955,0.037
1.247,0.22384,0.037
1.256,0.21893,0.037
1.262,0.24663,0.037
1.271,0.22207,0.037
1.277,0.2304,0.037
1.286,0.24851,0.037
1.292,0.21747,0.037
1.301,0.24457,0.037
1.307,0.23512,0.037
1.317,0.22714,0.037
1.347,0.24317,0.037
1.352,0.23807,0.037
1.362,0.25769,0.037
1.368,0.2429,0.037
1.378,0.2427,0.037
1.384,0.26323,0.037
1.393,0.24289,0.037
1.399,0.2653,0.037
1.407,0.25522,0.037
1.414,0.25274,0.037
1.422,0.2776,0.037
1.428,0.2551,0.037
1.437,0.25288,0.037
1.467,0.26221,0.037
1.472,0.24831,0.037
1.483,0.26772,0.037
1.489,0.24355,0.037
1.499,0.2419,0.037
1.505,0.25589,0.037
1.515,0.23157,0.037
1.521,0.25798,0.037
1.531,0.24237,0.037
1.537,0.23853,0.037
1.546,0.25489,0.037
1.552,0.22694,0.037
1.562,0.26141,0.037
1.59,0.24355,0.037
1.596,0.24984,0.037
1.604,0.26483,0.037
1.61,0.24274,0.037
1.619,0.255,0.037
1.625,0.2731,0.037
1.634,0.24756,0.037
1.64,0.27772,0.037
1.65,0.26471,0.037
1.656,0.2627,0.037
1.665,0.28199,0.037
1.671,0.25203,0.037
1.68,0.28447,0.037
1.686,0.2728,0.037
1.695,0.25932,0.037
1.701,0.28522,0.037
1.709,0.27263,0.037
1.715,0.25993,0.037
1.724,0.28834,0.037
1.731,0.25571,0.037
1.739,0.27767,0.037
1.745,0.27464,0.037
1.754,0.24881,0.037
1.76,0.27799,0.037
1.769,0.26954,0.037
1.775,0.24883,0.037
1.784,0.27756,0.037
1.79,0.25011,0.037
1.8,0.25949,0.037
1.806,0.26315,0.037
1.816,0.2487,0.037
1.822,0.27509,0.037
1.832,0.25382,0.037
1.838,0.27227,0.037
1.847,0.27445,0.037
1.853,0.25174,0.037
1.862,0.27008,0.037
1.868,0.2563,0.037
1.877,0.26172,0.037
1.883,0.27739,0.037
1.891,0.2611,0.037
1.898,0.27256,0.037
1.906,0.26508,0.037
1.912,0.25276,0.037
1.921,0.27346,0.037
1.927,0.26821,0.037
1.936,0.25414,0.037
1.942,0.28746,0.037
1.951,0.26205,0.037
1.957,0.26833,0.037
1.967,0.28422,0.037
1.973,0.25564,0.037
1.982,0.27833,0.037
1.988,0.26095,0.037
1.998,0.25503,0.037
2.004,0.27905,0.037
2.013,0.26223,0.037
2.019,0.28163,0.037
2.029,0.28625,0.037
2.035,0.26876,0.037
2.044,0.28723,0.037
2.05,0.25893,0.037
2.058,0.26968,0.037
2.065,0.28622,0.037
2.073,0.25592,0.037
2.079,0.2845,0.037
2.088,0.28304,0.037
2.094,0.26447,0.037
2.103,0.28514,0.037
2.109,0.26467,0.037
2.118,0.25862,0.037
2.124,0.2806,0.037
2.134,0.25296,0.037
2.14,0.28461,0.037
2.149,0.27599,0.037
2.155,0.26457,0.037
2.165,0.29253,0.037
2.171,0.25703,0.037
2.18,0.28844,0.037
2.186,0.27263,0.037
2.195,0.26025,0.037
2.201,0.28757,0.037
2.21,0.27978,0.037
2.216,0.27827,0.037
2.224,0.28713,0.037
2.231,0.26645,0.037
2.24,0.29355,0.037
2.252,0.27851,0.037
2.258,0.2922,0.037
2.27,0.29312,0.037
2.276,0.28382,0.037
2.285,0.30183,0.037
2.29,0.26824,0.037
2.301,0.28175,0.037
2.312,0.27813,0.037
2.318,0.29294,0.037
2.327,0.29607,0.037
2.333,0.27433,0.037
2.341,0.29964,0.037
2.348,0.27868,0.037
2.356,0.28534,0.037
2.362,0.29951,0.037
2.371,0.27243,0.037
2.378,0.28927,0.037
2.408,0.27237,0.037
2.414,0.27163,0.037
2.423,0.29491,0.037
2.43,0.26522,0.037
2.439,0.2763,0.037
2.445,0.28443,0.037
2.453,0.27013,0.037
2.459,0.28214,0.037
2.469,0.28066,0.037
2.48,0.25889,0.037
2.491,0.26731,0.037
2.502,0.2845,0.037
2.531,0.24623,0.037
2.536,0.26363,0.037
2.546,0.27339,0.037
2.552,0.24467,0.037
2.563,0.27468,0.037
2.569,0.2537,0.037
2.578,0.27707,0.037
2.584,0.27196,0.037
2.594,0.25514,0.037
2.599,0.28372,0.037
2.608,0.28011,0.037
2.614,0.25565,0.037
2.623,0.28333,0.037
2.65,0.25174,0.037
2.656,0.26935,0.037
2.667,0.28765,0.037
2.677,0.26595,0.037
2.688,0.29517,0.037
2.7,0.27305,0.037
2.711,0.28554,0.037
2.717,0.28867,0.037
2.726,0.28432,0.037
2.732,0.26321,0.037
2.74,0.28914,0.037
2.747,0.27483,0.037
2.755,0.26824,0.037
2.762,0.28739,0.037
2.771,0.26008,0.037
2.777,0.26755,0.037
2.785,0.28667,0.037
2.791,0.25138,0.037
2.8,0.27463,0.037
2.806,0.26959,0.037
2.816,0.25008,0.037
2.822,0.28184,0.037
2.832,0.25581,0.037
2.838,0.27459,0.037
2.846,0.27172,0.037
2.852,0.24687,0.037
2.862,0.27558,0.037
2.873,0.25762,0.037
2.884,0.28592,0.037
2.896,0.25415,0.037
2.906,0.28785,0.037
2.912,0.25651,0.037
2.921,0.28129,0.037
2.928,0.2741,0.037
2.936,0.26825,0.037
2.942,0.2949,0.037
2.951,0.26753,0.037
2.957,0.27706,0.037
2.967,0.29135,0.037
2.973,0.26499,0.037
2.982,0.28899,0.037
2.988,0.27317,0.037
2.998,0.26672,0.037
3.004,0.28875,0
3.013,0.2661,0
3.019,0.2954,0
3.027,0.294,0
3.033,0.26998,0
3.042,0.28741,0
3.048,0.25119,0
3.057,0.22624,0
3.064,0.20006,0
3.073,0.14789,0
3.079,0.20264,0
3.087,0.22199,0
3.093,0.2688,0
3.102,0.27466,0
3.108,0.23909,0
3.117,0.18648,0
3.123,0.13068,0
3.132,0.089787,0
3.138,0.093344,0
3.148,0.089197,0
3.154,0.072375,0
3.163,0.042418,0
3.169,0.023212,0
3.178,0.017286,0
3.184,0.032159,0
3.193,0.019761,0
3.199,0.056423,0
3.207,0.070852,0
3.213,0.041053,0
3.222,0.051748,0
3.229,0.016032,0
3.237,0.017873,0
3.243,0.043572,0
3.252,0.025693,0
3.258,0.049662,0
3.267,0.051822,0
3.273,0.014182,0
3.282,0.043548,0
3.288,0.013784,0
3.298,0.011961,0
3.304,0.046467,0
3.313,0.01471,0
3.319,0.049586,0
3.328,0.012577,0
3.334,0.009866,0
3.343,0.051504,0
3.349,0.012661,0
3.357,0.044882,0
3.364,0.038024,0
3.373,0.008234,0
3.386,0.051925,0
3.392,0.01246,0
3.402,0.040581,0
3.408,0.019449,0
3.417,0.015537,0
3.422,0.049212,0
3.432,0.018086,0
3.464,0.043027,0
3.47,0.011132,0
3.479,0.030177,0
3.485,0.035572,0
3.496,0.006968,0
3.502,0.050597,0
3.511,0.008777,0
3.517,0.035029,0
3.527,0.0479,0
3.533,0.015507,0
3.542,0.054792,0
3.548,0.019852,0
3.557,0.022285,0
3.585,0.041958,0
3.59,0.014405,0
3.6,0.045018,0
3.606,0.031205,0
3.616,0.01214,0
3.622,0.052878,0
3.632,0.020223,0
3.638,0.042821,0
3.647,0.0399,0
3.653,0.017367,0
3.664,0.048553,0
3.674,0.009471,0
3.703,0.053391,0
3.708,0.01628,0
3.718,0.02204,0
3.729,0.046279,0
3.74,0.024256,0
3.751,0.026261,0
3.762,0.037893,0
3.772,0.02049,0
3.779,0.044377,0
3.787,0.018255,0
3.793,0.015493,0
3.802,0.046208,0
3.808,0.020049,0
3.817,0.014164,0
3.823,0.052082,0
3.832,0.019805,0
3.838,0.039892,0
3.848,0.044165,0
3.854,0.013773,0
3.863,0.047035,0
3.869,0.015057,0
3.878,0.041859,0
3.884,0.042714,0
3.893,0.010962,0
3.899,0.054702,0
3.908,0.014718,0
3.92,0.017884,0
3.926,0.032207,0
3.937,0.01101,0
3.949,0.050925,0
3.96,0.025061,0
3.971,0.03108,0
3.983,0.03061,0
3.992,0.016902,0
3.998,0.043573,0
4.007,0.045567,0
4.014,0.026346,0
4.022,0.051928,0
4.029,0.020484,0
4.037,0.045791,0
4.043,0.045981,0
4.052,0.019964,0
4.058,0.041221,0
4.067,0.044883,0
4.073,0.015255,0
4.083,0.041009,0
4.089,0.011774,0
4.098,0.021108,0
4.104,0.054935,0
4.113,0.014092,0
4.119,0.049608,0
4.128,0.021247,0
4.134,0.015586,0
4.143,0.049181,0
4.149,0.01571,0
4.157,0.019044,0
4.163,0.042647,0
4.172,0.018317,0
4.179,0.03952,0
4.187,0.043073,0
4.193,0.016903,0
4.204,0.0445,0
4.216,0.014082,0
4.229,0.05947,0
4.236,0.024162,0
4.245,0.032803,0
4.252,0.015942,0
4.262,0.051209,0
4.274,0.021704,0
4.281,0.047206,0
4.291,0.027412,0
4.304,0.041337,0
4.311,0.017698,0
4.323,0.034897,0
4.335,0.015437,0
4.341,0.051206,0
4.353,0.020511,0
4.364,0.049967,0
4.374,0.013611,0
4.381,0.049746,0
4.389,0.018783,0
4.395,0.026107,0
4.404,0.053883,0
4.41,0.015302,0
4.419,0.045131,0
4.425,0.040699,0
4.434,0.017513,0
4.44,0.053614,0
4.45,0.032892,0
4.456,0.02758,0
4.465,0.051505,0
4.47,0.014348,0
4.482,0.024733,0
4.487,0.022327,0
4.497,0.018429,0
4.523,0.049299,0
4.528,0.01955,0
4.538,0.028101,0
4.545,0.04045,0
4.554,0.02249,0
4.56,0.050832,0
4.568,0.017271,0
4.573,0.017416,0
4.584,0.042983,0
4.59,0.017776,0
4.6,0.033662,0
4.605,0.027913,0
4.615,0.016683,0
4.645,0.04753,0
4.65,0.014249,0
4.66,0.048043,0
4.666,0.030079,0
4.675,0.022206,0
4.681,0.054086,0
4.689,0.029328,0
4.695,0.030651,0
4.704,0.055271,0
4.71,0.01705,0
4.719,0.032426,0
4.725,0.042888,0
4.734,0.018596,0
4.76,0.058963,0
4.766,0.037783,0
4.775,0.01605,0
